date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-12-03,Madhya Pradesh,Mauganj,486123,0,2
2025-12-03,Madhya Pradesh,Mauganj,486338,0,1
2025-12-03,Madhya Pradesh,Morena,476115,8,48
2025-12-03,Madhya Pradesh,Morena,476224,10,62
2025-12-03,Madhya Pradesh,Narmadapuram,461668,0,6
2025-12-03,Madhya Pradesh,Narsinghpur,487337,2,5
2025-12-03,Madhya Pradesh,Narsinghpur,487441,2,8
2025-12-03,Madhya Pradesh,Narsinghpur,487551,3,26
2025-12-03,Madhya Pradesh,Narsinghpur,487881,3,5
2025-12-03,Madhya Pradesh,Neemuch,458336,1,0
2025-12-03,Madhya Pradesh,Neemuch,458339,1,0
2025-12-03,Madhya Pradesh,Neemuch,458468,0,1
2025-12-03,Madhya Pradesh,Niwari,472246,1,5
2025-12-03,Madhya Pradesh,Niwari,472336,0,2
2025-12-03,Madhya Pradesh,Raisen,462046,1,21
2025-12-03,Madhya Pradesh,Raisen,464551,6,38
2025-12-03,Madhya Pradesh,Raisen,464993,1,8
2025-12-03,Madhya Pradesh,Rajgarh,465669,3,19
2025-12-03,Madhya Pradesh,Rajgarh,465677,4,16
2025-12-03,Madhya Pradesh,Rajgarh,465680,4,12
2025-12-03,Madhya Pradesh,Rajgarh,465689,1,6
2025-12-03,Madhya Pradesh,Ratlam,457222,2,10
2025-12-03,Madhya Pradesh,Ratlam,457226,6,32
2025-12-03,Madhya Pradesh,Ratlam,457331,2,8
2025-12-03,Madhya Pradesh,Ratlam,457336,4,3
2025-12-03,Madhya Pradesh,Ratlam,457550,3,6
2025-12-03,Madhya Pradesh,Rewa,486114,1,8
2025-12-03,Madhya Pradesh,Rewa,486335,1,12
2025-12-03,Madhya Pradesh,Rewa,486446,0,10
2025-12-03,Madhya Pradesh,Rewa,486448,2,14
2025-12-03,Madhya Pradesh,Sagar,470004,3,25
2025-12-03,Madhya Pradesh,Sagar,470051,3,6
2025-12-03,Madhya Pradesh,Sagar,470232,2,10
2025-12-03,Madhya Pradesh,Sagar,470442,0,20
2025-12-03,Madhya Pradesh,Satna,485773,5,12
2025-12-03,Madhya Pradesh,Satna,485778,0,8
2025-12-03,Madhya Pradesh,Sehore,466125,0,4
2025-12-03,Madhya Pradesh,Sehore,466445,5,10
2025-12-03,Madhya Pradesh,Sehore,466661,1,6
2025-12-03,Madhya Pradesh,Sehore,466665,0,5
2025-12-03,Madhya Pradesh,Seoni,480882,6,11
2025-12-03,Madhya Pradesh,Seoni,480886,4,25
2025-12-03,Madhya Pradesh,Shahdol,484669,1,17
2025-12-03,Madhya Pradesh,Shajapur,465226,0,25
2025-12-03,Madhya Pradesh,Shajapur,465335,1,9
2025-12-03,Madhya Pradesh,Shajapur,465337,6,16
2025-12-03,Madhya Pradesh,Shajapur,465550,0,13
2025-12-03,Madhya Pradesh,Sheopur,476355,2,28
2025-12-03,Madhya Pradesh,Shivpuri,473995,5,42
2025-12-03,Madhya Pradesh,Sidhi,486669,2,11
2025-12-03,Madhya Pradesh,Sidhi,486776,1,11
2025-12-03,Madhya Pradesh,Tikamgarh,472331,2,10
2025-12-03,Madhya Pradesh,Ujjain,456331,1,10
2025-12-03,Madhya Pradesh,Ujjain,456335,4,15
2025-12-03,Madhya Pradesh,Ujjain,456337,1,16
2025-12-03,Madhya Pradesh,Ujjain,456441,2,14
2025-12-03,Madhya Pradesh,Ujjain,456550,4,17
2025-12-03,Madhya Pradesh,Ujjain,456661,2,2
2025-12-03,Madhya Pradesh,Ujjain,456771,3,18
2025-12-03,Madhya Pradesh,Ujjain,456776,0,4
2025-12-03,Madhya Pradesh,Umaria,484001,1,7
2025-12-03,Madhya Pradesh,Umaria,484551,2,10
2025-12-03,Madhya Pradesh,Umaria,484660,2,8
2025-12-03,Madhya Pradesh,Vidisha,464228,4,55
2025-12-03,Madhya Pradesh,Vidisha,464337,0,10
2025-12-03,Madhya Pradesh,West Nimar,451001,1,11
2025-12-03,Madhya Pradesh,West Nimar,451224,0,2
2025-12-03,Madhya Pradesh,West Nimar,451441,0,2
2025-12-03,Madhya Pradesh,West Nimar,451660,0,1
2025-12-04,Madhya Pradesh,Alirajpur,457882,3,15
2025-12-04,Madhya Pradesh,Alirajpur,457887,0,28
2025-12-04,Madhya Pradesh,Alirajpur,457990,7,32
2025-12-04,Madhya Pradesh,Anuppur,484334,3,22
2025-12-04,Madhya Pradesh,Anuppur,484660,0,1
2025-12-04,Madhya Pradesh,Ashok Nagar,473440,2,5
2025-12-04,Madhya Pradesh,Ashok Nagar,473443,1,41
2025-12-04,Madhya Pradesh,Balaghat,481105,2,13
2025-12-04,Madhya Pradesh,Balaghat,481115,6,19
2025-12-04,Madhya Pradesh,Balaghat,481116,0,11
2025-12-04,Madhya Pradesh,Balaghat,481331,3,9
2025-12-04,Madhya Pradesh,Balaghat,481556,1,2
2025-12-04,Madhya Pradesh,Barwani,451449,4,16
2025-12-04,Madhya Pradesh,Barwani,451881,0,5
2025-12-04,Madhya Pradesh,Betul,460663,0,8
2025-12-04,Madhya Pradesh,Bhind,477111,0,16
2025-12-04,Madhya Pradesh,Bhind,477331,0,9
2025-12-04,Madhya Pradesh,Bhind,477446,1,1
2025-12-04,Madhya Pradesh,Bhind,477449,0,7
2025-12-04,Madhya Pradesh,Bhopal,462004,0,5
2025-12-04,Madhya Pradesh,Bhopal,462010,2,28
2025-12-04,Madhya Pradesh,Bhopal,462024,0,3
2025-12-04,Madhya Pradesh,Bhopal,462039,0,10
2025-12-04,Madhya Pradesh,Bhopal,462101,4,9
2025-12-04,Madhya Pradesh,Bhopal,462420,1,24
2025-12-04,Madhya Pradesh,Bhopal,463111,1,15
2025-12-04,Madhya Pradesh,Chhatarpur,471111,6,13
2025-12-04,Madhya Pradesh,Chhatarpur,471313,3,24
2025-12-04,Madhya Pradesh,Chhindwara,480001,13,62
2025-12-04,Madhya Pradesh,Chhindwara,480106,2,13
2025-12-04,Madhya Pradesh,Chhindwara,480107,1,9
2025-12-04,Madhya Pradesh,Chhindwara,480109,1,2
2025-12-04,Madhya Pradesh,Chhindwara,480110,3,15
2025-12-04,Madhya Pradesh,Chhindwara,480331,2,19
2025-12-04,Madhya Pradesh,Chhindwara,480337,1,5
2025-12-04,Madhya Pradesh,Chhindwara,480338,0,3
2025-12-04,Madhya Pradesh,Damoh,470666,4,13
2025-12-04,Madhya Pradesh,Damoh,470675,2,6
2025-12-04,Madhya Pradesh,Datia,475335,3,24
2025-12-04,Madhya Pradesh,Datia,475675,3,19
2025-12-04,Madhya Pradesh,Datia,475686,1,11
2025-12-04,Madhya Pradesh,Dewas,455111,0,1
2025-12-04,Madhya Pradesh,Dewas,455440,2,12
2025-12-04,Madhya Pradesh,Dhar,454552,4,32
2025-12-04,Madhya Pradesh,Dhar,454665,2,6
2025-12-04,Madhya Pradesh,Dindori,481672,0,13
2025-12-04,Madhya Pradesh,Dindori,481884,3,16
2025-12-04,Madhya Pradesh,Dindori,481885,1,3
2025-12-04,Madhya Pradesh,Dindori,481990,3,18
2025-12-04,Madhya Pradesh,East Nimar,450332,1,0
2025-12-04,Madhya Pradesh,East Nimar,450881,2,11
2025-12-04,Madhya Pradesh,Guna,473110,1,4
2025-12-04,Madhya Pradesh,Gwalior,474008,0,1
2025-12-04,Madhya Pradesh,Gwalior,474009,3,15
2025-12-04,Madhya Pradesh,Gwalior,475220,7,19
2025-12-04,Madhya Pradesh,Gwalior,475330,2,28
2025-12-04,Madhya Pradesh,Harda *,461228,0,3
2025-12-04,Madhya Pradesh,Harda *,461251,0,5
2025-12-04,Madhya Pradesh,Harda *,461331,1,5
2025-12-04,Madhya Pradesh,Hoshangabad,461115,0,1
2025-12-04,Madhya Pradesh,Hoshangabad,461221,0,3
2025-12-04,Madhya Pradesh,Hoshangabad,461772,0,1
2025-12-04,Madhya Pradesh,Indore,452001,12,94
2025-12-04,Madhya Pradesh,Indore,452011,3,24
2025-12-04,Madhya Pradesh,Indore,452015,2,30
2025-12-04,Madhya Pradesh,Indore,452016,10,82
2025-12-04,Madhya Pradesh,Indore,452020,2,21
2025-12-04,Madhya Pradesh,Indore,454773,0,5
2025-12-04,Madhya Pradesh,Jabalpur,482004,2,30
2025-12-04,Madhya Pradesh,Jabalpur,482011,0,3
2025-12-04,Madhya Pradesh,Jabalpur,482020,0,9
2025-12-04,Madhya Pradesh,Jabalpur,483222,1,11
2025-12-04,Madhya Pradesh,Jabalpur,483332,0,1
2025-12-04,Madhya Pradesh,Jabalpur,483336,6,29
2025-12-04,Madhya Pradesh,Jhabua,457775,1,19
2025-12-04,Madhya Pradesh,Jhabua,457779,7,50
2025-12-04,Madhya Pradesh,Katni,483440,6,18
2025-12-04,Madhya Pradesh,Katni,483442,0,9
2025-12-04,Madhya Pradesh,Katni,483504,0,6
2025-12-04,Madhya Pradesh,Katni,483990,2,23
2025-12-04,Madhya Pradesh,Khandwa,450551,3,4
2025-12-04,Madhya Pradesh,Khandwa,450661,4,5
2025-12-04,Madhya Pradesh,Khargone,451113,2,14
2025-12-04,Madhya Pradesh,Khargone,451115,3,16
2025-12-04,Madhya Pradesh,Khargone,451332,6,30
2025-12-04,Madhya Pradesh,Maihar,485115,1,1
2025-12-04,Madhya Pradesh,Maihar,485775,0,7
2025-12-04,Madhya Pradesh,Maihar,485778,0,3
2025-12-04,Madhya Pradesh,Mandla,481664,6,12
2025-12-04,Madhya Pradesh,Mandla,481768,3,7
2025-12-04,Madhya Pradesh,Mandla,481771,0,20
2025-12-04,Madhya Pradesh,Mandsaur,458389,0,11
2025-12-04,Madhya Pradesh,Mandsaur,458558,1,21
2025-12-04,Madhya Pradesh,Mandsaur,458664,2,14
2025-12-04,Madhya Pradesh,Mandsaur,458669,2,9
2025-12-04,Madhya Pradesh,Mandsaur,458775,2,23
2025-12-04,Madhya Pradesh,Mandsaur,458990,0,12
2025-12-04,Madhya Pradesh,Mauganj,486115,0,1
2025-12-04,Madhya Pradesh,Mauganj,486331,1,10
2025-12-04,Madhya Pradesh,Narmadapuram,461661,0,3
2025-12-04,Madhya Pradesh,Narsimhapur,487001,0,6
2025-12-04,Madhya Pradesh,Narsimhapur,487555,0,3
2025-12-04,Madhya Pradesh,Narsinghpur,487661,0,5
2025-12-04,Madhya Pradesh,Neemuch,458226,0,15
2025-12-04,Madhya Pradesh,Niwari,472246,0,4
2025-12-04,Madhya Pradesh,Niwari,472336,0,3
2025-12-04,Madhya Pradesh,Niwari,472338,0,2
2025-12-04,Madhya Pradesh,Niwari,472442,0,5
2025-12-04,Madhya Pradesh,Niwari,472446,0,1
2025-12-04,Madhya Pradesh,Niwari,472447,0,3
2025-12-04,Madhya Pradesh,Pandhurna,480338,0,1
2025-12-04,Madhya Pradesh,Panna,488058,3,15
2025-12-04,Madhya Pradesh,Panna,488333,3,19
2025-12-04,Madhya Pradesh,Panna,488446,4,21
2025-12-04,Madhya Pradesh,Raisen,464651,1,6
2025-12-04,Madhya Pradesh,Raisen,464665,0,17
2025-12-04,Madhya Pradesh,Raisen,464774,4,18
2025-12-04,Madhya Pradesh,Raisen,464986,2,15
2025-12-04,Madhya Pradesh,Raisen,464990,4,7
2025-12-04,Madhya Pradesh,Rajgarh,465667,2,12
2025-12-04,Madhya Pradesh,Rajgarh,465674,9,32
2025-12-04,Madhya Pradesh,Rajgarh,465683,4,20
2025-12-04,Madhya Pradesh,Rajgarh,465685,0,13
2025-12-04,Madhya Pradesh,Rajgarh,465689,2,10
2025-12-04,Madhya Pradesh,Ratlam,457339,3,6
2025-12-04,Madhya Pradesh,Ratlam,457550,1,24
2025-12-04,Madhya Pradesh,Rewa,486117,5,18
2025-12-04,Madhya Pradesh,Sagar,470002,8,68
2025-12-04,Madhya Pradesh,Sagar,470004,1,17
2025-12-04,Madhya Pradesh,Sagar,470113,3,17
2025-12-04,Madhya Pradesh,Sagar,470115,4,13
2025-12-04,Madhya Pradesh,Sagar,470117,0,19
2025-12-04,Madhya Pradesh,Sagar,470120,0,6
2025-12-04,Madhya Pradesh,Sagar,470223,0,10
2025-12-04,Madhya Pradesh,Satna,485111,3,21
2025-12-04,Madhya Pradesh,Satna,485221,6,19
2025-12-04,Madhya Pradesh,Satna,485551,1,13
2025-12-04,Madhya Pradesh,Sehore,466113,0,5
2025-12-04,Madhya Pradesh,Sehore,466114,1,2
2025-12-04,Madhya Pradesh,Sehore,466118,0,3
2025-12-04,Madhya Pradesh,Sehore,466120,0,6
2025-12-04,Madhya Pradesh,Sehore,466125,0,2
2025-12-04,Madhya Pradesh,Seoni,480771,3,16
2025-12-04,Madhya Pradesh,Shahdol,484117,1,10
2025-12-04,Madhya Pradesh,Shajapur,465116,2,4
2025-12-04,Madhya Pradesh,Shajapur,465331,0,2
2025-12-04,Madhya Pradesh,Shajapur,465441,3,16
2025-12-04,Madhya Pradesh,Shivpuri,473660,6,28
2025-12-04,Madhya Pradesh,Shivpuri,473774,2,20
2025-12-04,Madhya Pradesh,Shivpuri,475115,0,1
2025-12-04,Madhya Pradesh,Sidhi,486775,1,16
2025-12-04,Madhya Pradesh,Sidhi,486890,1,1
2025-12-04,Madhya Pradesh,Singrauli,486661,0,1
2025-12-04,Madhya Pradesh,Singrauli,486669,0,18
2025-12-04,Madhya Pradesh,Singrauli,486889,1,17
2025-12-04,Madhya Pradesh,Tikamgarh,472005,0,6
2025-12-04,Madhya Pradesh,Tikamgarh,472111,5,23
2025-12-04,Madhya Pradesh,Tikamgarh,472118,7,31
2025-12-04,Madhya Pradesh,Tikamgarh,472442,1,8
2025-12-04,Madhya Pradesh,Tikamgarh,472445,4,9
2025-12-04,Madhya Pradesh,Ujjain,456010,6,75
2025-12-04,Madhya Pradesh,Ujjain,456337,1,11
2025-12-04,Madhya Pradesh,Ujjain,456440,3,8
2025-12-04,Madhya Pradesh,Ujjain,456668,2,12
2025-12-04,Madhya Pradesh,Ujjain,456770,2,9
2025-12-04,Madhya Pradesh,Ujjain,456776,1,6
2025-12-04,Madhya Pradesh,Umaria,484660,1,12
2025-12-04,Madhya Pradesh,Vidisha,464001,10,41
2025-12-04,Madhya Pradesh,Vidisha,464224,4,18
2025-12-04,Madhya Pradesh,West Nimar,451221,0,1
2025-12-04,Madhya Pradesh,West Nimar,451228,0,3
2025-12-04,Madhya Pradesh,West Nimar,451441,0,2
2025-12-04,Madhya Pradesh,Agar Malwa,465449,2,18
2025-12-04,Madhya Pradesh,Agar Malwa,465550,1,3
2025-12-04,Madhya Pradesh,Alirajpur,457888,7,32
2025-12-04,Madhya Pradesh,Anuppur,484113,0,5
2025-12-04,Madhya Pradesh,Ashok Nagar,473101,0,1
2025-12-04,Madhya Pradesh,Ashok Nagar,473446,2,23
2025-12-04,Madhya Pradesh,Balaghat,481102,1,5
2025-12-04,Madhya Pradesh,Balaghat,481111,2,10
2025-12-04,Madhya Pradesh,Balaghat,481222,8,6
2025-12-04,Madhya Pradesh,Balaghat,481332,3,6
2025-12-04,Madhya Pradesh,Balaghat,481335,1,14
2025-12-04,Madhya Pradesh,Balaghat,481337,0,3
2025-12-04,Madhya Pradesh,Balaghat,481441,1,11
2025-12-04,Madhya Pradesh,Barwani,451770,4,23
2025-12-04,Madhya Pradesh,Betul,460551,15,9
2025-12-04,Madhya Pradesh,Betul,460666,1,1
2025-12-04,Madhya Pradesh,Bhind,477001,14,85
2025-12-04,Madhya Pradesh,Bhind,477105,2,10
2025-12-04,Madhya Pradesh,Bhind,477332,0,3
2025-12-04,Madhya Pradesh,Bhind,477445,7,14
2025-12-04,Madhya Pradesh,Bhopal,462023,6,35
2025-12-04,Madhya Pradesh,Bhopal,462041,1,22
2025-12-04,Madhya Pradesh,Bhopal,462042,5,39
2025-12-04,Madhya Pradesh,Bhopal,462120,0,2
2025-12-04,Madhya Pradesh,Chhatarpur,471411,5,11
2025-12-04,Madhya Pradesh,Chhatarpur,471515,13,40
2025-12-04,Madhya Pradesh,Chhindwara,480108,1,4
2025-12-04,Madhya Pradesh,Chhindwara,480111,2,14
2025-12-04,Madhya Pradesh,Chhindwara,480553,1,5
2025-12-04,Madhya Pradesh,Damoh,470661,5,53
2025-12-04,Madhya Pradesh,Damoh,470664,2,17
2025-12-04,Madhya Pradesh,Damoh,470775,4,31
2025-12-04,Madhya Pradesh,Damoh,470880,6,26
2025-12-04,Madhya Pradesh,Datia,475336,1,12
2025-12-04,Madhya Pradesh,Datia,475661,24,91
2025-12-04,Madhya Pradesh,Datia,475671,4,9
2025-12-04,Madhya Pradesh,Dewas,455116,2,17
2025-12-04,Madhya Pradesh,Dewas,455332,1,19
2025-12-04,Madhya Pradesh,Dhar,454001,7,66
2025-12-04,Madhya Pradesh,Dhar,454111,4,14
2025-12-04,Madhya Pradesh,Dhar,454335,0,17
2025-12-04,Madhya Pradesh,Dhar,454449,1,35
2025-12-04,Madhya Pradesh,Dhar,454775,7,31
2025-12-04,Madhya Pradesh,Dindori,481879,2,9
2025-12-04,Madhya Pradesh,Dindori,481882,6,22
2025-12-04,Madhya Pradesh,East Nimar,450110,0,1
2025-12-04,Madhya Pradesh,East Nimar,450661,1,5
2025-12-04,Madhya Pradesh,Guna,473001,8,75
2025-12-04,Madhya Pradesh,Guna,473118,0,3
2025-12-04,Madhya Pradesh,Guna,473287,4,37
2025-12-04,Madhya Pradesh,Guna,473331,0,6
2025-12-04,Madhya Pradesh,Gwalior,474005,2,19
2025-12-04,Madhya Pradesh,Gwalior,474011,5,22
2025-12-04,Madhya Pradesh,Gwalior,474012,5,32
2025-12-04,Madhya Pradesh,Harda,461331,2,21
2025-12-04,Madhya Pradesh,Hoshangabad,461001,2,13
2025-12-04,Madhya Pradesh,Hoshangabad,461223,2,12
2025-12-04,Madhya Pradesh,Hoshangabad,461881,1,2
2025-12-04,Madhya Pradesh,Hoshangabad,461990,5,3
2025-12-04,Madhya Pradesh,Indore,452003,1,23
2025-12-04,Madhya Pradesh,Indore,452005,1,28
2025-12-04,Madhya Pradesh,Indore,452010,12,97
2025-12-04,Madhya Pradesh,Indore,453112,0,13
2025-12-04,Madhya Pradesh,Indore,453661,0,10
2025-12-04,Madhya Pradesh,Jabalpur,482001,20,118
2025-12-04,Madhya Pradesh,Jabalpur,483220,6,18
2025-12-04,Madhya Pradesh,Jabalpur,483334,5,13
2025-12-04,Madhya Pradesh,Jhabua,457770,2,14
2025-12-04,Madhya Pradesh,Jhabua,457772,0,2
2025-12-04,Madhya Pradesh,Jhabua,457773,4,11
2025-12-04,Madhya Pradesh,Jhabua,457993,2,15
2025-12-04,Madhya Pradesh,Katni,483332,5,10
2025-12-04,Madhya Pradesh,Katni,483880,9,24
2025-12-04,Madhya Pradesh,Khandwa,450001,1,35
2025-12-04,Madhya Pradesh,Khandwa,450112,2,2
2025-12-04,Madhya Pradesh,Khandwa,450116,1,8
2025-12-04,Madhya Pradesh,Khandwa,450117,0,8
2025-12-04,Madhya Pradesh,Khandwa,450554,1,2
2025-12-04,Madhya Pradesh,Khandwa,450881,1,6
2025-12-04,Madhya Pradesh,Khandwa,450991,3,6
2025-12-04,Madhya Pradesh,Khandwa,451115,0,2
2025-12-04,Madhya Pradesh,Khargone,451441,7,39
2025-12-04,Madhya Pradesh,Maihar,485774,0,4
2025-12-04,Madhya Pradesh,Mandla,481662,2,27
2025-12-04,Madhya Pradesh,Mandla,481663,3,7
2025-12-04,Madhya Pradesh,Mandla,481666,2,12
2025-12-04,Madhya Pradesh,Mandla,481996,4,23
2025-12-04,Madhya Pradesh,Mandsaur,458339,1,4
2025-12-04,Madhya Pradesh,Mandsaur,458778,3,9
2025-12-04,Madhya Pradesh,Morena,476219,4,29
2025-12-04,Madhya Pradesh,Morena,476224,7,69
2025-12-04,Madhya Pradesh,Morena,476228,5,6
2025-12-04,Madhya Pradesh,Narmadapuram,461668,0,4
2025-12-04,Madhya Pradesh,Narmadapuram,461771,1,7
2025-12-04,Madhya Pradesh,Narsimhapur,487221,0,5
2025-12-04,Madhya Pradesh,Narsimhapur,487770,0,1
2025-12-04,Madhya Pradesh,Narsinghpur,487114,0,4
2025-12-04,Madhya Pradesh,Narsinghpur,487221,3,11
2025-12-04,Madhya Pradesh,Narsinghpur,487225,1,0
2025-12-04,Madhya Pradesh,Narsinghpur,487330,1,6
2025-12-04,Madhya Pradesh,Narsinghpur,487551,3,19
2025-12-04,Madhya Pradesh,Narsinghpur,487771,1,3
2025-12-04,Madhya Pradesh,Narsinghpur,487881,1,4
2025-12-04,Madhya Pradesh,Neemuch,458118,0,3
2025-12-04,Madhya Pradesh,Neemuch,458220,2,13
2025-12-04,Madhya Pradesh,Neemuch,458228,1,9
2025-12-04,Madhya Pradesh,Neemuch,458330,5,7
2025-12-04,Madhya Pradesh,Neemuch,458336,0,3
2025-12-04,Madhya Pradesh,Pandhurna,480331,0,1
2025-12-04,Madhya Pradesh,Panna,488001,2,28
2025-12-04,Madhya Pradesh,Panna,488051,4,8
2025-12-04,Madhya Pradesh,Panna,488441,10,12
2025-12-04,Madhya Pradesh,Raisen,464661,0,7
2025-12-04,Madhya Pradesh,Raisen,464671,1,9
2025-12-04,Madhya Pradesh,Raisen,464881,2,21
2025-12-04,Madhya Pradesh,Rajgarh,465680,1,15
2025-12-04,Madhya Pradesh,Ratlam,457114,4,14
2025-12-04,Madhya Pradesh,Ratlam,457118,3,27
2025-12-04,Madhya Pradesh,Rewa,486115,4,21
2025-12-04,Madhya Pradesh,Rewa,486226,2,17
2025-12-04,Madhya Pradesh,Rewa,486338,0,6
2025-12-04,Madhya Pradesh,Rewa,486341,3,4
2025-12-04,Madhya Pradesh,Rewa,486446,3,14
2025-12-04,Madhya Pradesh,Rewa,486448,3,12
2025-12-04,Madhya Pradesh,Sagar,470001,2,47
2025-12-04,Madhya Pradesh,Sagar,470111,1,2
2025-12-04,Madhya Pradesh,Sagar,470119,2,10
2025-12-04,Madhya Pradesh,Sagar,470221,6,14
2025-12-04,Madhya Pradesh,Sagar,470229,0,6
2025-12-04,Madhya Pradesh,Sagar,470232,1,12
2025-12-04,Madhya Pradesh,Sagar,470337,1,8
2025-12-04,Madhya Pradesh,Sagar,470339,2,15
2025-12-04,Madhya Pradesh,Sagar,470442,0,16
2025-12-04,Madhya Pradesh,Satna,485005,0,4
2025-12-04,Madhya Pradesh,Satna,485226,4,23
2025-12-04,Madhya Pradesh,Satna,485446,6,21
2025-12-04,Madhya Pradesh,Satna,485774,2,11
2025-12-04,Madhya Pradesh,Satna,485778,1,5
2025-12-04,Madhya Pradesh,Satna,485881,5,30
2025-12-04,Madhya Pradesh,Sehore,466115,0,13
2025-12-04,Madhya Pradesh,Sehore,466651,1,7
2025-12-04,Madhya Pradesh,Seoni,480661,21,41
2025-12-04,Madhya Pradesh,Seoni,480882,1,4
2025-12-04,Madhya Pradesh,Seoni,480887,3,15
2025-12-04,Madhya Pradesh,Seoni,480994,2,21
2025-12-04,Madhya Pradesh,Seoni,480997,5,36
2025-12-04,Madhya Pradesh,Shahdol,484001,8,39
2025-12-04,Madhya Pradesh,Shahdol,484770,3,17
2025-12-04,Madhya Pradesh,Shahdol,484776,0,11
2025-12-04,Madhya Pradesh,Shajapur,465106,2,7
2025-12-04,Madhya Pradesh,Shajapur,465110,1,1
2025-12-04,Madhya Pradesh,Shajapur,465226,1,13
2025-12-04,Madhya Pradesh,Shajapur,465333,5,15
2025-12-04,Madhya Pradesh,Shajapur,465339,1,6
2025-12-04,Madhya Pradesh,Sheopur,476335,4,24
2025-12-04,Madhya Pradesh,Shivpuri,473885,1,15
2025-12-04,Madhya Pradesh,Shivpuri,473990,6,14
2025-12-04,Madhya Pradesh,Sidhi,486884,0,3
2025-12-04,Madhya Pradesh,Singrauli,486892,2,33
2025-12-04,Madhya Pradesh,Tikamgarh,472331,0,19
2025-12-04,Madhya Pradesh,Ujjain,456441,6,17
2025-12-04,Madhya Pradesh,Ujjain,456443,3,21
2025-12-04,Madhya Pradesh,Umaria,484551,0,12
2025-12-04,Madhya Pradesh,Vidisha,464221,16,35
2025-12-04,Madhya Pradesh,Vidisha,464226,0,5
2025-12-04,Madhya Pradesh,Vidisha,464228,7,47
2025-12-04,Madhya Pradesh,West Nimar,450771,0,2
2025-12-04,Madhya Pradesh,West Nimar,451115,0,2
2025-12-05,Madhya Pradesh,Agar Malwa,465445,1,4
2025-12-05,Madhya Pradesh,Alirajpur,457882,3,26
2025-12-05,Madhya Pradesh,Anuppur,484113,0,6
2025-12-05,Madhya Pradesh,Anuppur,484440,1,6
2025-12-05,Madhya Pradesh,Anuppur,484886,1,7
2025-12-05,Madhya Pradesh,Ashok Nagar,473331,5,30
2025-12-05,Madhya Pradesh,Ashok Nagar,473335,2,23
2025-12-05,Madhya Pradesh,Ashok Nagar,473885,0,2
2025-12-05,Madhya Pradesh,Balaghat,481105,2,12
2025-12-05,Madhya Pradesh,Balaghat,481115,9,24
2025-12-05,Madhya Pradesh,Balaghat,481224,0,8
2025-12-05,Madhya Pradesh,Balaghat,481226,5,8
2025-12-05,Madhya Pradesh,Balaghat,481441,2,8
2025-12-05,Madhya Pradesh,Balaghat,481556,0,3
2025-12-05,Madhya Pradesh,Barwani,451660,3,8
2025-12-05,Madhya Pradesh,Barwani,451770,1,17
2025-12-05,Madhya Pradesh,Betul,460001,6,40
2025-12-05,Madhya Pradesh,Betul,460554,6,7
2025-12-05,Madhya Pradesh,Betul,460661,9,7
2025-12-05,Madhya Pradesh,Betul,460665,1,2
2025-12-05,Madhya Pradesh,Bhopal,462023,3,37
2025-12-05,Madhya Pradesh,Bhopal,462026,2,12
2025-12-05,Madhya Pradesh,Bhopal,462041,1,15
2025-12-05,Madhya Pradesh,Bhopal,462101,1,6
2025-12-05,Madhya Pradesh,Burhanpur,451331,1,0
2025-12-05,Madhya Pradesh,Chhatarpur,471001,4,50
2025-12-05,Madhya Pradesh,Chhatarpur,471111,4,7
2025-12-05,Madhya Pradesh,Chhatarpur,471201,7,37
2025-12-05,Madhya Pradesh,Chhatarpur,471301,1,22
2025-12-05,Madhya Pradesh,Chhatarpur,471315,1,14
2025-12-05,Madhya Pradesh,Chhindwara,480109,0,1
2025-12-05,Madhya Pradesh,Chhindwara,480334,5,13
2025-12-05,Madhya Pradesh,Chhindwara,480338,1,2
2025-12-05,Madhya Pradesh,Chhindwara,480555,0,12
2025-12-05,Madhya Pradesh,Damoh,470001,0,1
2025-12-05,Madhya Pradesh,Damoh,470661,3,44
2025-12-05,Madhya Pradesh,Damoh,470666,2,7
2025-12-05,Madhya Pradesh,Damoh,470881,4,14
2025-12-05,Madhya Pradesh,Dewas,455440,0,9
2025-12-05,Madhya Pradesh,Dhar,454001,5,56
2025-12-05,Madhya Pradesh,Dhar,454111,0,15
2025-12-05,Madhya Pradesh,Dhar,454775,3,24
2025-12-05,Madhya Pradesh,Dindori,481882,3,15
2025-12-05,Madhya Pradesh,Dindori,481884,8,9
2025-12-05,Madhya Pradesh,Dindori,481885,2,1
2025-12-05,Madhya Pradesh,Guna,473446,0,1
2025-12-05,Madhya Pradesh,Gwalior,474001,11,59
2025-12-05,Madhya Pradesh,Gwalior,474006,6,43
2025-12-05,Madhya Pradesh,Gwalior,474011,4,29
2025-12-05,Madhya Pradesh,Gwalior,475110,7,58
2025-12-05,Madhya Pradesh,Gwalior,475220,3,18
2025-12-05,Madhya Pradesh,Harda,461228,0,9
2025-12-05,Madhya Pradesh,Harda *,461335,0,1
2025-12-05,Madhya Pradesh,Hoshangabad,461115,0,2
2025-12-05,Madhya Pradesh,Hoshangabad,461881,0,4
2025-12-05,Madhya Pradesh,Indore,452011,1,10
2025-12-05,Madhya Pradesh,Indore,453220,1,14
2025-12-05,Madhya Pradesh,Indore,453332,0,1
2025-12-05,Madhya Pradesh,Jabalpur,482002,4,45
